name,binding_strength,binding,expression,pae_interaction,design_models,match_id,complex_id,plddt,gpde,ptm,iptm,chain_gpde,chain_pair_gpde,chain_ptm,chain_iptm,chain_pair_iptm,chain_pair_iptm_global,chain_plddt,chain_pair_plddt,has_clash,disorder,ranking_score,num_recycles,chain_A_plddt,chain_B_plddt
klima.jason.8hgo_design_jt8s1_0_3_proteinmpnn_20,none,false,high,8.823125163839268,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",klima.jason.8hgo_design_jt8s1_0_3_proteinmpnn_20,klima.jason.8hgo_design_jt8s1_0_3_proteinmpnn_20,37.44968032836914,4.4061689376831055,0.2160797864198684,0.1291728764772415,"[1.9102064371109009, 4.4897637367248535]","[[0.0, 15.776651382446289], [15.776651382446289, 0.0]]","[0.3948974609375, 0.20659859478473663]","[0.12917287647724152, 0.12917287647724152]","[[0.0, 0.12917287647724152], [0.12917287647724152, 0.0]]","[[0.0, 0.12917287647724152], [0.12917287647724152, 0.0]]","[0.4844255745410919, 0.34248319268226624]","[[0.0, 0.37449681758880615], [0.37449681758880615, 0.0]]",False,0.0,0.1465542614459991,10.0,0.4844255745410919,0.34248319268226624
cameron.kroll.gertrude_gen5,none,false,high,26.774166036785083,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",cameron.kroll.gertrude_gen5,cameron.kroll.gertrude_gen5,41.50967025756836,4.093207359313965,0.2820886373519897,0.1210527271032333,"[0.37295424938201904, 4.734203815460205]","[[0.0, 17.101194381713867], [17.101194381713867, 0.0]]","[0.8972537517547607, 0.19610130786895752]","[0.12105272710323334, 0.12105272710323334]","[[0.0, 0.12105272710323334], [0.12105272710323334, 0.0]]","[[0.0, 0.12105272710323334], [0.12105272710323334, 0.0]]","[0.7974435687065125, 0.31888914108276367]","[[0.0, 0.4150967001914978], [0.4150967001914978, 0.0]]",False,0.0,0.1532599180936813,10.0,0.7974435687065125,0.31888914108276367
paulafcfranklin.synth_rosetta_10,none,false,high,8.832345493919707,"[""Rosetta"",""ESM2/3""]",paulafcfranklin.synth_rosetta_10,paulafcfranklin.synth_rosetta_10,33.01258850097656,4.928465843200684,0.1928511559963226,0.1088795736432075,"[2.6930582523345947, 4.755134582519531]","[[0.0, 16.163028717041016], [16.163028717041016, 0.0]]","[0.15995970368385315, 0.1941729336977005]","[0.10887957364320755, 0.10887957364320755]","[[0.0, 0.10887957364320755], [0.10887957364320755, 0.0]]","[[0.0, 0.10887957364320755], [0.10887957364320755, 0.0]]","[0.3523789644241333, 0.3280278444290161]","[[0.0, 0.3301258683204651], [0.3301258683204651, 0.0]]",False,0.0,0.1256738901138305,10.0,0.3523789644241333,0.3280278444290161
paulafcfranklin.synth_rosetta_6,none,false,high,8.855936753845299,"[""Rosetta"",""ESM2/3""]",paulafcfranklin.synth_rosetta_6,paulafcfranklin.synth_rosetta_6,32.15373992919922,5.105504035949707,0.186970978975296,0.1063462421298027,"[2.9460866451263428, 4.948939323425293]","[[0.0, 15.980229377746582], [15.980229377746582, 0.0]]","[0.11714544147253036, 0.18791864812374115]","[0.1063462421298027, 0.1063462421298027]","[[0.0, 0.1063462421298027], [0.1063462421298027, 0.0]]","[[0.0, 0.1063462421298027], [0.1063462421298027, 0.0]]","[0.33017879724502563, 0.3207046091556549]","[[0.0, 0.32153740525245667], [0.32153740525245667, 0.0]]",False,0.0,0.1224711909890174,10.0,0.33017879724502563,0.3207046091556549
amirm.mhosseini.seq3,none,false,high,8.6392354085012,"[""ProteinMPNN/LigandMPNN""]",amirm.mhosseini.seq3,amirm.mhosseini.seq3,32.925636291503906,4.846218109130859,0.1939743608236313,0.1129349768161773,"[2.064086675643921, 4.721176624298096]","[[0.0, 15.801717758178711], [15.801717758178711, 0.0]]","[0.32688257098197937, 0.19481010735034943]","[0.11293497681617737, 0.11293497681617737]","[[0.0, 0.11293497681617737], [0.11293497681617737, 0.0]]","[[0.0, 0.11293497681617737], [0.11293497681617737, 0.0]]","[0.3870178163051605, 0.32419782876968384]","[[0.0, 0.3292563557624817], [0.3292563557624817, 0.0]]",False,0.0,0.1291428506374359,10.0,0.3870178163051605,0.32419782876968384
s1995825.timed_egf_netsolp_usability_consensus_2,none,false,high,8.559834686675575,"[""TIMED""]",s1995825.timed_egf_netsolp_usability_consensus_2,s1995825.timed_egf_netsolp_usability_consensus_2,35.04210662841797,4.623128414154053,0.2026751935482025,0.112492986023426,"[2.226679563522339, 4.509823799133301]","[[0.0, 16.524658203125], [16.524658203125, 0.0]]","[0.2776775658130646, 0.2037196159362793]","[0.11249298602342606, 0.11249298602342606]","[[0.0, 0.11249298602342606], [0.11249298602342606, 0.0]]","[[0.0, 0.11249298602342606], [0.11249298602342606, 0.0]]","[0.41370710730552673, 0.34548866748809814]","[[0.0, 0.35042107105255127], [0.35042107105255127, 0.0]]",False,0.0,0.1305294334888458,10.0,0.41370710730552673,0.34548866748809814
martin.egfr_l121_s46924_mpnn18,none,false,high,23.080923929678868,"[""BindCraft""]",martin.egfr_l121_s46924_mpnn18,martin.egfr_l121_s46924_mpnn18,39.2891731262207,4.419834613800049,0.2476491183042526,0.1719798892736435,"[0.5818806290626526, 4.716305255889893]","[[0.0, 16.690006256103516], [16.690006256103516, 0.0]]","[0.8048046231269836, 0.19114048779010773]","[0.1719798892736435, 0.1719798892736435]","[[0.0, 0.1719798892736435], [0.1719798892736435, 0.0]]","[[0.0, 0.1719798892736435], [0.1719798892736435, 0.0]]","[0.7171131372451782, 0.3280882239341736]","[[0.0, 0.3928917348384857], [0.3928917348384857, 0.0]]",False,0.0,0.187113732099533,10.0,0.7171131372451782,0.3280882239341736
a.tucs.andrejs_tucs_seq2,none,false,high,8.206992667968617,"[""ProteinMPNN/LigandMPNN""]",a.tucs.andrejs_tucs_seq2,a.tucs.andrejs_tucs_seq2,33.01182556152344,4.859605312347412,0.1903871148824691,0.1381631344556808,"[2.0932118892669678, 4.794930934906006]","[[0.0, 15.538601875305176], [15.538601875305176, 0.0]]","[0.34437814354896545, 0.18849121034145355]","[0.13816313445568085, 0.13816313445568085]","[[0.0, 0.13816313445568085], [0.13816313445568085, 0.0]]","[[0.0, 0.13816313445568085], [0.13816313445568085, 0.0]]","[0.41900667548179626, 0.3232277035713196]","[[0.0, 0.3301182687282562], [0.3301182687282562, 0.0]]",False,0.0,0.1486079394817352,10.0,0.41900667548179626,0.3232277035713196
s1995825.cotimed_egf_netsolp_usability_7,none,false,high,8.291079418919383,"[""TIMED""]",s1995825.cotimed_egf_netsolp_usability_7,s1995825.cotimed_egf_netsolp_usability_7,33.843441009521484,4.720837593078613,0.1920066922903061,0.1052589789032936,"[1.5499178171157837, 4.6752519607543945]","[[0.0, 16.94591522216797], [16.94591522216797, 0.0]]","[0.35018473863601685, 0.1930791586637497]","[0.10525897890329361, 0.10525897890329361]","[[0.0, 0.10525897890329361], [0.10525897890329361, 0.0]]","[[0.0, 0.10525897890329361], [0.10525897890329361, 0.0]]","[0.45555388927459717, 0.32933083176612854]","[[0.0, 0.3384343981742859], [0.3384343981742859, 0.0]]",False,0.0,0.1226085275411605,10.0,0.45555388927459717,0.32933083176612854
a.tucs.andrejs_tucs_seq6,none,false,high,8.325529859183883,"[""ProteinMPNN/LigandMPNN""]",a.tucs.andrejs_tucs_seq6,a.tucs.andrejs_tucs_seq6,33.03133010864258,4.798800468444824,0.1942260563373565,0.1209869161248207,"[2.1479909420013428, 4.7501420974731445]","[[0.0, 15.369776725769043], [15.369776725769043, 0.0]]","[0.2864578068256378, 0.1954047828912735]","[0.12098691612482071, 0.12098691612482071]","[[0.0, 0.12098691612482071], [0.12098691612482071, 0.0]]","[[0.0, 0.12098691612482071], [0.12098691612482071, 0.0]]","[0.4128694534301758, 0.3237060606479645]","[[0.0, 0.3303132951259613], [0.3303132951259613, 0.0]]",False,0.0,0.1356347501277923,10.0,0.4128694534301758,0.3237060606479645
nitesh.mishra3.stepwise_egf_based_egfr_binder_3,none,false,high,8.355508560912288,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",nitesh.mishra3.stepwise_egf_based_egfr_binder_3,nitesh.mishra3.stepwise_egf_based_egfr_binder_3,33.336769104003906,4.898624897003174,0.200494959950447,0.1268811970949173,"[2.195887565612793, 4.670802116394043]","[[0.0, 16.848421096801758], [16.848421096801758, 0.0]]","[0.3068635165691376, 0.2017136961221695]","[0.1268811970949173, 0.1268811970949173]","[[0.0, 0.1268811970949173], [0.1268811970949173, 0.0]]","[[0.0, 0.1268811970949173], [0.1268811970949173, 0.0]]","[0.3954416811466217, 0.32842570543289185]","[[0.0, 0.3333676755428314], [0.3333676755428314, 0.0]]",False,0.0,0.141603946685791,10.0,0.3954416811466217,0.32842570543289185
biolucasmachado.engineered_binder_7,none,false,high,8.534392664778721,"[""ProteinMPNN/LigandMPNN"",""Rosetta"",""ESM2/3""]",biolucasmachado.engineered_binder_7,biolucasmachado.engineered_binder_7,34.30780029296875,4.650950908660889,0.207271009683609,0.1102557629346847,"[2.4696009159088135, 4.431413650512695]","[[0.0, 15.796952247619629], [15.796952247619629, 0.0]]","[0.2845623791217804, 0.2085900753736496]","[0.11025576293468475, 0.11025576293468475]","[[0.0, 0.11025576293468475], [0.11025576293468475, 0.0]]","[[0.0, 0.11025576293468475], [0.11025576293468475, 0.0]]","[0.34618622064590454, 0.34280186891555786]","[[0.0, 0.34307798743247986], [0.34307798743247986, 0.0]]",False,0.0,0.129658818244934,10.0,0.34618622064590454,0.34280186891555786
stocco.filippo.1.3.3.18_51_2_iteration3_1.0356664070457622,none,false,high,8.36386336705861,"[""Custom PLM""]",stocco.filippo.1.3.3.18_51_2_iteration3_1.0356664070457622,stocco.filippo.1.3.3.18_51_2_iteration3_1.0356664070457622,32.68599319458008,4.932584285736084,0.189637690782547,0.1111115589737892,"[2.4366211891174316, 4.864950656890869]","[[0.0, 16.408226013183594], [16.408226013183594, 0.0]]","[0.24745623767375946, 0.19069305062294006]","[0.11111155897378922, 0.11111155897378922]","[[0.0, 0.11111155897378922], [0.11111155897378922, 0.0]]","[[0.0, 0.11111155897378922], [0.11111155897378922, 0.0]]","[0.4058493375778198, 0.3196444511413574]","[[0.0, 0.3268599212169647], [0.3268599212169647, 0.0]]",False,0.0,0.1268167793750763,10.0,0.4058493375778198,0.3196444511413574
a.tucs.andrejs_tucs_seq10,none,false,high,8.49468547641073,"[""ProteinMPNN/LigandMPNN""]",a.tucs.andrejs_tucs_seq10,a.tucs.andrejs_tucs_seq10,33.032901763916016,4.808028697967529,0.1910179853439331,0.1107928678393364,"[2.417468786239624, 4.741509437561035]","[[0.0, 16.008249282836914], [16.008249282836914, 0.0]]","[0.2515365183353424, 0.19138851761817932]","[0.1107928678393364, 0.1107928678393364]","[[0.0, 0.1107928678393364], [0.1107928678393364, 0.0]]","[[0.0, 0.1107928678393364], [0.1107928678393364, 0.0]]","[0.3891192376613617, 0.32569774985313416]","[[0.0, 0.330329030752182], [0.330329030752182, 0.0]]",False,0.0,0.1268378943204879,10.0,0.3891192376613617,0.32569774985313416
markus.braun.egfr_binder_7,none,false,high,26.8542899194847,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",markus.braun.egfr_binder_7,markus.braun.egfr_binder_7,45.96705627441406,3.7730772495269775,0.3655860126018524,0.1619152873754501,"[0.4339871406555176, 4.7060370445251465]","[[0.0, 16.586688995361328], [16.586688995361328, 0.0]]","[0.8797682523727417, 0.20698857307434082]","[0.16191528737545013, 0.16191528737545013]","[[0.0, 0.16191528737545013], [0.16191528737545013, 0.0]]","[[0.0, 0.16191528737545013], [0.16191528737545013, 0.0]]","[0.7884581089019775, 0.32438066601753235]","[[0.0, 0.4596705734729767], [0.4596705734729767, 0.0]]",False,0.0,0.2026494443416595,10.0,0.7884581089019775,0.32438066601753235
alecl.unrelaxeda,none,false,high,8.81791658615137,"[""ESM2/3""]",alecl.unrelaxeda,alecl.unrelaxeda,31.61979866027832,5.011775970458984,0.1993348002433776,0.1151759177446365,"[2.915694236755371, 4.755932331085205]","[[0.0, 15.486616134643555], [15.486616134643555, 0.0]]","[0.13978242874145508, 0.19950811564922333]","[0.11517591774463654, 0.11517591774463654]","[[0.0, 0.11517591774463654], [0.11517591774463654, 0.0]]","[[0.0, 0.11517591774463654], [0.11517591774463654, 0.0]]","[0.30684274435043335, 0.31694871187210083]","[[0.0, 0.3161979913711548], [0.3161979913711548, 0.0]]",False,0.0,0.1320076882839203,10.0,0.30684274435043335,0.31694871187210083
antorsae.ta_4_5,none,false,high,8.767050023375408,"[""ProteinMPNN/LigandMPNN""]",antorsae.ta_4_5,antorsae.ta_4_5,32.95338821411133,4.812017440795898,0.196196049451828,0.1102346926927566,"[1.9228116273880005, 4.711331367492676]","[[0.0, 15.891807556152344], [15.891807556152344, 0.0]]","[0.2897404730319977, 0.19703136384487152]","[0.11023469269275665, 0.11023469269275665]","[[0.0, 0.11023469269275665], [0.11023469269275665, 0.0]]","[[0.0, 0.11023469269275665], [0.11023469269275665, 0.0]]","[0.4145606756210327, 0.3250625431537628]","[[0.0, 0.3295338749885559], [0.3295338749885559, 0.0]]",False,0.0,0.1274269670248031,10.0,0.4145606756210327,0.3250625431537628
a.tucs.andrejs_tucs_seq9,none,false,high,8.73413009216432,"[""ProteinMPNN/LigandMPNN""]",a.tucs.andrejs_tucs_seq9,a.tucs.andrejs_tucs_seq9,33.793304443359375,4.612770080566406,0.2119592577219009,0.1175419613718986,"[2.3111839294433594, 4.447857856750488]","[[0.0, 14.402332305908203], [14.402332305908203, 0.0]]","[0.2227148860692978, 0.2134205847978592]","[0.11754196137189865, 0.11754196137189865]","[[0.0, 0.11754196137189865], [0.11754196137189865, 0.0]]","[[0.0, 0.11754196137189865], [0.11754196137189865, 0.0]]","[0.3460688292980194, 0.3373074531555176]","[[0.0, 0.3379330337047577], [0.3379330337047577, 0.0]]",False,0.0,0.1364254206418991,10.0,0.3460688292980194,0.3373074531555176
kerrding.seq7,none,false,high,8.72822668854252,"[""Custom PLM""]",kerrding.seq7,kerrding.seq7,35.04811096191406,4.520031929016113,0.2157328277826309,0.1356700211763382,"[0.9221442341804504, 4.490509986877441]","[[0.0, 15.252032279968262], [15.252032279968262, 0.0]]","[0.554603099822998, 0.2185380458831787]","[0.1356700211763382, 0.1356700211763382]","[[0.0, 0.1356700211763382], [0.1356700211763382, 0.0]]","[[0.0, 0.1356700211763382], [0.1356700211763382, 0.0]]","[0.5285332202911377, 0.3346269130706787]","[[0.0, 0.3504811227321625], [0.3504811227321625, 0.0]]",False,0.0,0.1516825854778289,10.0,0.5285332202911377,0.3346269130706787
tadaskluonis.cotimed_egf_bcseq_2,none,false,high,7.82736509404872,"[""TIMED""]",tadaskluonis.cotimed_egf_bcseq_2,tadaskluonis.cotimed_egf_bcseq_2,34.241458892822266,4.629790782928467,0.1993552148342132,0.1099109426140785,"[2.7323403358459473, 4.478257656097412]","[[0.0, 15.817289352416992], [15.817289352416992, 0.0]]","[0.23648208379745483, 0.20056366920471191]","[0.10991094261407852, 0.10991094261407852]","[[0.0, 0.10991094261407852], [0.10991094261407852, 0.0]]","[[0.0, 0.10991094261407852], [0.10991094261407852, 0.0]]","[0.3657902479171753, 0.34059274196624756]","[[0.0, 0.34241458773612976], [0.34241458773612976, 0.0]]",False,0.0,0.1277998089790344,10.0,0.3657902479171753,0.34059274196624756
markus.braun.egfr_binder_8,none,false,high,26.535575716586152,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",markus.braun.egfr_binder_8,markus.braun.egfr_binder_8,46.356441497802734,3.8130404949188232,0.3483171463012695,0.1984663605690002,"[0.4434404969215393, 4.646982669830322]","[[0.0, 16.37493133544922], [16.37493133544922, 0.0]]","[0.7898150086402893, 0.20856060087680817]","[0.19846636056900024, 0.19846636056900024]","[[0.0, 0.19846636056900024], [0.19846636056900024, 0.0]]","[[0.0, 0.19846636056900024], [0.19846636056900024, 0.0]]","[0.7596019506454468, 0.33697476983070374]","[[0.0, 0.4635644257068634], [0.4635644257068634, 0.0]]",False,0.0,0.228436529636383,10.0,0.7596019506454468,0.33697476983070374
"antorsae.t=0.1,_sample=939,_score=0.9451,_global_score=1.3625,_seq_recovery=0.4250",none,false,high,7.804535628019324,"[""ProteinMPNN/LigandMPNN""]",antorsae.t0.1_sample939_score0.9451_global_score1.3625_seq_recovery0.4250,antorsae.t0.1_sample939_score0.9451_global_score1.3625_seq_recovery0.4250,33.520450592041016,4.646443843841553,0.2095671594142913,0.1197770237922668,"[1.9071130752563477, 4.468009948730469]","[[0.0, 13.813334465026855], [13.813334465026855, 0.0]]","[0.25212255120277405, 0.21065080165863037]","[0.11977702379226685, 0.11977702379226685]","[[0.0, 0.11977702379226685], [0.11977702379226685, 0.0]]","[[0.0, 0.11977702379226685], [0.11977702379226685, 0.0]]","[0.34890618920326233, 0.3342600464820862]","[[0.0, 0.33520451188087463], [0.33520451188087463, 0.0]]",False,0.0,0.137735053896904,10.0,0.34890618920326233,0.3342600464820862
antorsae.ta_5_1,none,false,high,7.033155726058538,"[""ProteinMPNN/LigandMPNN""]",antorsae.ta_5_1,antorsae.ta_5_1,32.795101165771484,4.9413933753967285,0.1980673223733902,0.1078189760446548,"[1.8881127834320068, 4.85658073425293]","[[0.0, 15.119776725769043], [15.119776725769043, 0.0]]","[0.285861998796463, 0.19899404048919678]","[0.10781897604465485, 0.10781897604465485]","[[0.0, 0.10781897604465485], [0.10781897604465485, 0.0]]","[[0.0, 0.10781897604465485], [0.10781897604465485, 0.0]]","[0.40315040946006775, 0.323508083820343]","[[0.0, 0.32795101404190063], [0.32795101404190063, 0.0]]",False,0.0,0.1258686482906341,10.0,0.40315040946006775,0.323508083820343
tadej.satler.egfr_binder_3,none,false,high,7.369154522830413,"[""Hallucination "",""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",tadej.satler.egfr_binder_3,tadej.satler.egfr_binder_3,39.32140350341797,4.354959011077881,0.2616343796253204,0.1803147196769714,"[0.3696499764919281, 4.800774574279785]","[[0.0, 16.696739196777344], [16.696739196777344, 0.0]]","[0.9132128953933716, 0.19287535548210144]","[0.18031471967697144, 0.18031471967697144]","[[0.0, 0.18031471967697144], [0.18031471967697144, 0.0]]","[[0.0, 0.18031471967697144], [0.18031471967697144, 0.0]]","[0.7775963544845581, 0.3141310214996338]","[[0.0, 0.39321404695510864], [0.39321404695510864, 0.0]]",False,0.0,0.1965786516666412,10.0,0.7775963544845581,0.3141310214996338
antorsae.ta_5_3,none,false,high,7.470616445249599,"[""ProteinMPNN/LigandMPNN""]",antorsae.ta_5_3,antorsae.ta_5_3,32.62408828735352,4.874218940734863,0.1959541887044906,0.1057019755244255,"[1.5036228895187378, 4.803526401519775]","[[0.0, 15.49199390411377], [15.49199390411377, 0.0]]","[0.3030155599117279, 0.19681093096733093]","[0.1057019755244255, 0.1057019755244255]","[[0.0, 0.1057019755244255], [0.1057019755244255, 0.0]]","[[0.0, 0.1057019755244255], [0.1057019755244255, 0.0]]","[0.4323311746120453, 0.3203284740447998]","[[0.0, 0.3262408673763275], [0.3262408673763275, 0.0]]",False,0.0,0.1237524151802063,10.0,0.4323311746120453,0.3203284740447998
stocco.filippo.1.3.3.18_13_0_iteration12_1.0279718223732435,none,false,high,7.535537580047186,"[""Custom PLM""]",stocco.filippo.1.3.3.18_13_0_iteration12_1.0279718223732435,stocco.filippo.1.3.3.18_13_0_iteration12_1.0279718223732435,34.253875732421875,4.581385135650635,0.2074554115533828,0.1089551076292991,"[2.5673389434814453, 4.41806173324585]","[[0.0, 15.906494140625], [15.906494140625, 0.0]]","[0.14243178069591522, 0.20875972509384155]","[0.10895510762929916, 0.10895510762929916]","[[0.0, 0.10895510762929916], [0.10895510762929916, 0.0]]","[[0.0, 0.10895510762929916], [0.10895510762929916, 0.0]]","[0.3373737037181854, 0.34291860461235046]","[[0.0, 0.3425387740135193], [0.3425387740135193, 0.0]]",False,0.0,0.1286551654338836,10.0,0.3373737037181854,0.34291860461235046
alex.naka.squirtle,none,false,high,7.552754106280194,"[""ESM2/3"",""EvoProtGrad""]",alex.naka.squirtle,alex.naka.squirtle,33.52817153930664,4.812080383300781,0.1949198395013809,0.148281842470169,"[1.9328148365020752, 4.715716361999512]","[[0.0, 15.710588455200195], [15.710588455200195, 0.0]]","[0.3232758343219757, 0.1964934915304184]","[0.14828184247016907, 0.14828184247016907]","[[0.0, 0.14828184247016907], [0.14828184247016907, 0.0]]","[[0.0, 0.14828184247016907], [0.14828184247016907, 0.0]]","[0.41393065452575684, 0.3286246359348297]","[[0.0, 0.33528169989585876], [0.33528169989585876, 0.0]]",False,0.0,0.1576094478368759,10.0,0.41393065452575684,0.3286246359348297
qy.qilin.yu.10-13-21_sample267_complex_42_complex,none,false,high,13.549763417378069,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",qy.qilin.yu.101321_sample267_complex_42_complex,qy.qilin.yu.10-13-21_sample267_complex_42_complex,36.74457550048828,4.534639358520508,0.2498980909585952,0.4515713155269623,"[0.5298500657081604, 4.693299293518066]","[[0.0, 14.97274112701416], [14.97274112701416, 0.0]]","[0.816498875617981, 0.20146776735782623]","[0.4515713155269623, 0.4515713155269623]","[[0.0, 0.4515713155269623], [0.4515713155269623, 0.0]]","[[0.0, 0.4515713155269623], [0.4515713155269623, 0.0]]","[0.7099794745445251, 0.32575032114982605]","[[0.0, 0.3674457371234894], [0.3674457371234894, 0.0]]",False,0.0,0.4112366735935211,10.0,0.7099794745445251,0.32575032114982605
x.rustamov.p_vhh_partial_1_32,none,false,high,27.887475202641443,"[""AlphaFold2""]",x.rustamov.p_vhh_partial_1_32,x.rustamov.p_vhh_partial_1_32,34.410240173339844,4.560257911682129,0.2005717009305954,0.1132881268858909,"[2.713888645172119, 4.561134338378906]","[[0.0, 15.62161636352539], [15.62161636352539, 0.0]]","[0.3999786674976349, 0.20400604605674744]","[0.11328812688589096, 0.11328812688589096]","[[0.0, 0.11328812688589096], [0.11328812688589096, 0.0]]","[[0.0, 0.11328812688589096], [0.11328812688589096, 0.0]]","[0.4303082525730133, 0.3275403380393982]","[[0.0, 0.3441024124622345], [0.3441024124622345, 0.0]]",False,0.0,0.1307448446750641,10.0,0.4303082525730133,0.3275403380393982
tim.silica_corpora_sampled_epitope_0_generated_variant_8_rank_1_phase_2,none,false,high,27.49574579789995,"[""Custom PLM""]",tim.silica_corpora_sampled_epitope_0_generated_variant_8_rank_1_phase_2,tim.silica_corpora_sampled_epitope_0_generated_variant_8_rank_1_phase_2,35.32582092285156,4.566919803619385,0.2259329110383987,0.1332441717386245,"[1.5297009944915771, 4.655095100402832]","[[0.0, 15.57076644897461], [15.57076644897461, 0.0]]","[0.6395071148872375, 0.19937700033187866]","[0.13324417173862457, 0.13324417173862457]","[[0.0, 0.13324417173862457], [0.13324417173862457, 0.0]]","[[0.0, 0.13324417173862457], [0.13324417173862457, 0.0]]","[0.5450165867805481, 0.31661802530288696]","[[0.0, 0.3532581925392151], [0.3532581925392151, 0.0]]",False,0.0,0.1517819166183471,10.0,0.5450165867805481,0.31661802530288696
baptiste.roelens.ognk,none,false,high,7.712802363699103,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",baptiste.roelens.ognk,baptiste.roelens.ognk,38.119415283203125,4.325551986694336,0.2077779322862625,0.6890836358070374,"[0.39696168899536133, 4.414791584014893]","[[0.0, 13.453935623168945], [13.453935623168945, 0.0]]","[0.82292640209198, 0.2009117603302002]","[0.6890836358070374, 0.6890836358070374]","[[0.0, 0.6890836358070374], [0.6890836358070374, 0.0]]","[[0.0, 0.6890836358070374], [0.6890836358070374, 0.0]]","[0.715015709400177, 0.349861204624176]","[[0.0, 0.381194144487381], [0.381194144487381, 0.0]]",False,0.0,0.5928224921226501,10.0,0.715015709400177,0.349861204624176
tim.silica_corpora_sampled_epitope_0_generated_variant_1_rank_8_phase_2,none,false,high,27.207831244967792,"[""Custom PLM""]",tim.silica_corpora_sampled_epitope_0_generated_variant_1_rank_8_phase_2,tim.silica_corpora_sampled_epitope_0_generated_variant_1_rank_8_phase_2,36.98491287231445,4.4705657958984375,0.2430869787931442,0.1246530935168266,"[1.2547823190689087, 4.734310150146484]","[[0.0, 15.677218437194824], [15.677218437194824, 0.0]]","[0.7454561591148376, 0.1944728046655655]","[0.12465309351682663, 0.12465309351682663]","[[0.0, 0.12465309351682663], [0.12465309351682663, 0.0]]","[[0.0, 0.12465309351682663], [0.12465309351682663, 0.0]]","[0.6226718425750732, 0.3190515339374542]","[[0.0, 0.36984914541244507], [0.36984914541244507, 0.0]]",False,0.0,0.1483398675918579,10.0,0.6226718425750732,0.3190515339374542
s1995825.cotimed_egf_netsolp_usability_4,none,false,high,8.13476719087265,"[""TIMED""]",s1995825.cotimed_egf_netsolp_usability_4,s1995825.cotimed_egf_netsolp_usability_4,35.61631393432617,4.549284934997559,0.2093185037374496,0.110005147755146,"[2.332137107849121, 4.3760199546813965]","[[0.0, 15.64586067199707], [15.64586067199707, 0.0]]","[0.24746082723140717, 0.21099375188350677]","[0.11000514775514603, 0.11000514775514603]","[[0.0, 0.11000514775514603], [0.11000514775514603, 0.0]]","[[0.0, 0.11000514775514603], [0.11000514775514603, 0.0]]","[0.3786269724369049, 0.35445472598075867]","[[0.0, 0.3561631441116333], [0.3561631441116333, 0.0]]",False,0.0,0.129867821931839,10.0,0.3786269724369049,0.35445472598075867
s1995825.cotimed_egf_netsolp_usability_6,none,false,high,8.148036968513379,"[""TIMED""]",s1995825.cotimed_egf_netsolp_usability_6,s1995825.cotimed_egf_netsolp_usability_6,33.762733459472656,4.720956802368164,0.1950072795152664,0.1097073256969451,"[2.513695001602173, 4.58800745010376]","[[0.0, 16.35637092590332], [16.35637092590332, 0.0]]","[0.22227083146572113, 0.19588243961334229]","[0.10970732569694519, 0.10970732569694519]","[[0.0, 0.10970732569694519], [0.10970732569694519, 0.0]]","[[0.0, 0.10970732569694519], [0.10970732569694519, 0.0]]","[0.38480934500694275, 0.3339500427246094]","[[0.0, 0.3376273214817047], [0.3376273214817047, 0.0]]",False,0.0,0.1267673224210739,10.0,0.38480934500694275,0.3339500427246094
s1995825.timed_egf_netsolp_usability_consensus_1,none,false,high,8.155833076369616,"[""TIMED""]",s1995825.timed_egf_netsolp_usability_consensus_1,s1995825.timed_egf_netsolp_usability_consensus_1,36.4789924621582,4.353628635406494,0.2122583985328674,0.1090174242854118,"[2.260578155517578, 4.212320327758789]","[[0.0, 15.292153358459473], [15.292153358459473, 0.0]]","[0.25289419293403625, 0.214070126414299]","[0.10901742428541183, 0.10901742428541183]","[[0.0, 0.10901742428541183], [0.10901742428541183, 0.0]]","[[0.0, 0.10901742428541183], [0.10901742428541183, 0.0]]","[0.3806299567222595, 0.3635653257369995]","[[0.0, 0.3647899329662323], [0.3647899329662323, 0.0]]",False,0.0,0.1296656131744384,10.0,0.3806299567222595,0.3635653257369995
s1995825.cotimed_egf_netsolp_usability_3,none,false,high,8.156604995374654,"[""TIMED""]",s1995825.cotimed_egf_netsolp_usability_3,s1995825.cotimed_egf_netsolp_usability_3,33.0187873840332,4.795616626739502,0.1879610121250152,0.106868989765644,"[2.041820764541626, 4.716611385345459]","[[0.0, 16.089305877685547], [16.089305877685547, 0.0]]","[0.24669353663921356, 0.18895523250102997]","[0.10686898976564407, 0.10686898976564407]","[[0.0, 0.10686898976564407], [0.10686898976564407, 0.0]]","[[0.0, 0.10686898976564407], [0.10686898976564407, 0.0]]","[0.4087957739830017, 0.3239625096321106]","[[0.0, 0.3301878571510315], [0.3301878571510315, 0.0]]",False,0.0,0.1230873987078666,10.0,0.4087957739830017,0.3239625096321106
